InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
566572,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-13 12:52:00,4.95,13488.0,United Kingdom,19.8
574710,23409,PHOTO FRAME LINEN AND LACE LARGE,2,2011-11-06 14:17:00,3.75,15427.0,United Kingdom,7.5
560434,21197,MULTICOLOUR  CONFETTI IN TUBE,1,2011-07-18 15:56:00,0.83,,United Kingdom,0.83
548747,21212,PACK OF 72 RETROSPECT CAKE CASES,24,2011-04-04 12:17:00,0.55,15223.0,United Kingdom,13.2
571291,48173C,"DOORMAT BLACK FLOCK

The text you provided, ",1,2011-10-16 15:44:00,8.25,13610.0,United Kingdom,8.25
570444,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-10-10 14:38:00,0.65,17284.0,United Kingdom,0.65
544681,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-02-22 16:28:00,3.75,,United Kingdom,3.75
554380,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,2011-05-24 11:45:00,7.95,16709.0,United Kingdom,47.7
552232,84912A,PINK ROSE WASHBAG,1,2011-05-06 15:54:00,3.29,,United Kingdom,3.29
547396,22076,6 RIBBONS EMPIRE,2,2011-03-22 16:54:00,2.46,,United Kingdom,4.92
545148,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-02-28 12:14:00,1.95,13675.0,United Kingdom,15.6
581471,48138,DOORMAT UNION FLAG,1,2011-12-08 19:29:00,8.25,14702.0,United Kingdom,8.25
562929,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-10-08 15:37:00,0.42,17562.0,United Kingdom,10.5
560225,22494,"EMERGENCY FIRST AID TIN

I have removed all special characters from the input text, leaving only letters",1,2011-07-15 16:27:00,2.46,,United Kingdom,2.46
550106,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-04-14 12:31:00,1.65,13772.0,United Kingdom,1.65
558614,21060,PARTY INVITATES BALLOON GIRL,1,2011-06-30 15:56:00,0.83,,United Kingdom,0.83
C539072,22394,PAPERWEIGHT KINGS CHOICE,-6,2010-12-15 17:05:00,2.55,15664.0,United Kingdom,-15.3
540099,21314,SMALL GLASS HEART TRINKET POT,8,2011-04-01 16:41:00,2.1,15808.0,United Kingdom,16.8
554546,22037,ROBOST BIRTHDAY CARD,5,2011-05-25 09:37:00,0.42,,United Kingdom,2.1
581219,22379,RECYCLING BAG RETROSPECT,2,2011-12-08 09:28:00,4.13,,United Kingdom,8.26
566561,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-09-13 12:13:00,0.39,18145.0,United Kingdom,9.36
576840,23296,SET OF 6 TEA TIME BAKING CASES,1,2011-11-16 15:23:00,3.29,,United Kingdom,3.29
576518,84279P,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-11-15 12:25:00,3.75,16361.0,United Kingdom,3.75
C542913,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,2011-01-02 15:57:00,2.95,16779.0,United Kingdom,-2.95
561028,23019,SMALL APOTHECARY MEASURING JAR,1,2011-07-24 11:06:00,8.25,17769.0,United Kingdom,8.25
557496,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-06-20 15:19:00,4.13,,United Kingdom,4.13
547772,22286,"DECORATION , WOBBLY RABBIT , METAL",2,2011-03-25 11:34:00,1.65,17979.0,United Kingdom,3.3
571883,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-10-19 13:58:00,1.25,14704.0,United Kingdom,1.25
539463,22927,GREEN GIANT GARDEN THERMOMETER,2,2010-12-19 11:19:00,5.95,18077.0,United Kingdom,11.9
580983,22971,QUEENS GUARD COFFEE MUG,1,2011-12-06 16:26:00,4.96,,United Kingdom,4.96
560972,23321,SMALL WHITE HEART OF WICKER,12,2011-07-22 11:44:00,1.65,14209.0,United Kingdom,19.8
579440,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-29 13:32:00,4.95,14388.0,United Kingdom,14.85
570672,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-11-10 14:52:00,1.65,12536.0,France,19.8
576860,23284,DOORMAT KEEP CALM AND COME IN,1,2011-11-16 15:58:00,8.25,17602.0,United Kingdom,8.25
562272,22156,HEART DECORATION WITH PEARLS,12,2011-04-08 08:18:00,0.85,12971.0,United Kingdom,10.2
544692,22607,WOODEN ROUNDERS GARDEN SET,4,2011-02-23 09:14:00,9.95,17499.0,United Kingdom,39.8
541282,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-01-17 12:31:00,0.42,17690.0,United Kingdom,10.5
558877,20719,WOODLAND CHARLOTTE BAG,1,2011-04-07 13:50:00,0.85,17841.0,United Kingdom,0.85
546950,22505,MEMO BOARD COTTAGE DESIGN,1,2011-03-18 11:24:00,4.95,16511.0,United Kingdom,4.95
581237,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,2011-12-08 10:40:00,3.75,15443.0,United Kingdom,22.5
569479,23349,ROLL WRAP VINTAGE CHRISTMAS,72,2011-04-10 12:41:00,1.04,13408.0,United Kingdom,74.88
564974,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-08-31 15:32:00,2.46,,United Kingdom,4.92
550836,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-04-21 10:55:00,12.75,14759.0,United Kingdom,12.75
542374,21916,SET 12 RETRO WHITE ACHALK STICKS,24,2011-01-27 13:40:00,0.42,15696.0,United Kingdom,10.08
548552,22168,ORGANISER WOOD ANTIQUE WHITE,2,2011-01-04 09:06:00,8.5,17613.0,United Kingdom,17.0
551954,20835,FRENCH LATTICE CUSHION COVER,6,2011-05-05 12:13:00,0.83,14515.0,United Kingdom,4.98
573585,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-31 14:41:00,24.96,,United Kingdom,149.76
557798,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-23 09:38:00,0.55,16187.0,United Kingdom,13.2
572294,22514,CHILDS GARDEN SPADE BLUE,4,2011-10-23 13:10:00,2.1,13471.0,United Kingdom,8.4
543909,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-14 12:32:00,1.63,,United Kingdom,1.63
578344,22478,BIRDHOUSE GARDEN MARKER,1,2011-11-24 09:21:00,2.46,,United Kingdom,2.46
539478,22834,HAND WARMER BABUSHKA DESIGN,2,2010-12-19 15:07:00,2.1,17343.0,United Kingdom,4.2
579744,21015,DARK BIRD HOUSE TREE DECORATION,5,2011-11-30 14:38:00,0.29,,United Kingdom,1.45
545658,22133,PINK LOVE HEART SHAPE CUP,1,2011-04-03 14:13:00,0.85,14670.0,United Kingdom,0.85
559864,22208,WOOD STAMP SET THANK YOU,12,2011-07-13 10:38:00,0.83,14916.0,United Kingdom,9.96
574950,22440,BALLOON WATER BOMB PACK OF 35,1,2011-08-11 09:29:00,0.83,,United Kingdom,0.83
564489,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-25 14:13:00,1.65,15950.0,United Kingdom,16.5
565233,21934,SKULL SHOULDER BAG,7,2011-02-09 09:34:00,1.63,,United Kingdom,11.41
545049,22916,HERB MARKER THYME,12,2011-02-27 11:53:00,0.65,15046.0,United Kingdom,7.800000000000001
570697,23212,HEART WREATH DECORATION WITH BELL,12,2011-10-12 09:10:00,1.25,15281.0,United Kingdom,15.0
559163,22953,BIRTHDAY PARTY CORDON BAR,1,2011-07-06 16:33:00,0.83,,United Kingdom,0.83
569248,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-03-10 10:09:00,2.95,12886.0,United Kingdom,35.400000000000006
580490,21166,COOK WITH WINE METAL SIGNS,12,2011-04-12 12:48:00,2.08,15773.0,United Kingdom,24.96
537240,21704,BAG 250g SWIRLY MARBLES,1,2010-12-06 10:08:00,1.66,,United Kingdom,1.66
556070,21166,COOK WITH WINE METAL SIGN,24,2011-08-06 14:51:00,2.08,17873.0,United Kingdom,49.92
580367,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2011-12-02 16:39:00,5.79,,United Kingdom,11.58
559552,23198,PANTRY MAGNETIC SHOPPING LIST,2,2011-10-07 16:29:00,1.45,16014.0,United Kingdom,2.9
555896,23306,SET OF 36 DOILIES PANTRY DESIGN,13,2011-07-06 16:04:00,1.45,15640.0,United Kingdom,18.85
554157,23207,LUNCH BAG ALPHABET DESIGN,1,2011-05-23 11:33:00,1.65,18283.0,United Kingdom,1.65
575886,21175,GIN + TONIC DIET METAL SIGN,2,2011-11-11 13:57:00,2.55,12517.0,Germany,5.1
573406,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-10-30 15:57:00,2.49,14112.0,United Kingdom,14.94
539307,21882,"SKULLS TAPE

(I have removed the special character ",192,2010-12-16 17:43:00,0.19,13694.0,United Kingdom,36.48
545001,21876,POTTERING MUG,24,2011-02-25 12:40:00,1.25,16841.0,United Kingdom,30.0
538177,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,4,2010-12-10 09:51:00,1.66,,United Kingdom,6.64
540352,84509E,SET OF 4 CAROUSEL PLACEMATS,1,2011-01-06 14:27:00,3.36,,United Kingdom,3.36
546172,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-03-10 10:32:00,2.95,14156.0,EIRE,17.700000000000003
560697,21159,MOODY BOY  DOOR HANGER,24,2011-07-20 12:16:00,0.39,14401.0,United Kingdom,9.36
558248,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2011-06-27 16:48:00,2.55,13798.0,United Kingdom,81.6
548361,85132A,CHARLIE + LOLA BISCUITS TINS,2,2011-03-30 15:38:00,9.95,16092.0,United Kingdom,19.9
563532,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-08-17 11:04:00,2.08,17511.0,United Kingdom,12.48
559499,85049g,CHOCOLATE BOX RIBBONS,1,2011-08-07 14:22:00,2.46,,United Kingdom,2.46
575748,22726,ALARM CLOCK BAKELIKE GREEN,14,2011-11-11 10:21:00,8.29,,United Kingdom,116.06
553661,22699,ROSES REGENCY TEACUP AND SAUCER,24,2011-05-18 11:59:00,2.55,13572.0,United Kingdom,61.2
553369,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-16 14:30:00,7.95,15044.0,United Kingdom,15.9
538524,84598,BOYS ALPHABET IRON ON PATCHES,10,2010-12-13 09:35:00,0.43,,United Kingdom,4.3
560260,22665,RECIPE BOX AND BLUE SKETCHBOOK DESIGN,1,2011-07-17 13:32:00,2.95,14044.0,United Kingdom,2.95
557849,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-06-23 10:52:00,2.08,17613.0,United Kingdom,20.8
574837,23583,LUNCH BAG PAISLEY PARK,10,2011-07-11 11:33:00,1.65,15785.0,United Kingdom,16.5
576383,23130,MISTLETOE HEART WREATH GREEN,4,2011-11-15 09:31:00,4.15,12883.0,United Kingdom,16.6
C549253,22727,ALARM CLOCK BAKELIKE RED,-1,2011-04-07 12:20:00,3.75,12408.0,Belgium,-3.75
576357,23489,"GARLAND, VINTAGE BELLS",6,2011-11-14 16:57:00,2.89,15660.0,United Kingdom,17.34
544676,22999,TRAVEL CARD WALLET RETRO PETALS,2,2011-02-22 16:03:00,0.42,17841.0,United Kingdom,0.84
541699,35648,VINTAGE BEAD PINK PURSE,48,2011-01-21 09:03:00,0.85,17744.0,United Kingdom,40.8
547656,22083,PAPER CHAIN KIT RETROSPOT,1,2011-03-24 12:53:00,2.95,13263.0,United Kingdom,2.95
561320,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-07-26 12:57:00,7.95,16942.0,United Kingdom,7.95
544368,22520,CHILDS GARDEN TROWEL BLUE,6,2011-02-18 11:27:00,0.85,14057.0,United Kingdom,5.1
564199,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2011-08-23 17:31:00,2.95,13263.0,United Kingdom,2.95
568590,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-09-28 10:29:00,9.95,13126.0,United Kingdom,19.9
549586,22499,WOODEN UNION JACK BUNTING,6,2011-11-04 10:00:00,8.29,,United Kingdom,49.74
575176,84832,ZINC WILLIE OWKIE CANDLE STICK,4,2011-08-11 18:29:00,1.63,,United Kingdom,6.52
543546,21942,"SKULLS DESIGN FLANNEL

I have removed the special character ",1,2011-02-09 16:52:00,1.63,,United Kingdom,1.63
566597,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-13-09 15:23:00,1.25,14194.0,United Kingdom,15.0
575117,22470,HEART OF WICKER LARGE,1,2011-11-08 14:22:00,2.95,12748.0,United Kingdom,2.95
575515,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-10 10:41:00,10.95,17315.0,United Kingdom,175.2
553487,21731,RED TOADSTOOL LED NIGHT LIGHT,10,2011-05-17 12:38:00,1.65,13246.0,United Kingdom,16.5
544470,22713,CARD I LOVE LONDON,12,2011-02-21 08:38:00,0.42,12707.0,France,5.04
555397,22654,"DELUXE SEWINING KIT

(I have removed the special characters # and @ from the input text, leaving only letters, numbers,",1,2011-02-06 17:26:00,11.63,,United Kingdom,11.63
572549,23171,REGENCY TEA PLATE GREEN,2,2011-10-24 17:03:00,3.29,,United Kingdom,6.58
537846,22083,PAPER CHAIN KIT RETROSPECT,6,2010-08-12 15:25:00,2.95,15347.0,United Kingdom,17.700000000000003
538566,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-13 11:21:00,2.51,,United Kingdom,5.02
540415,21210,SET OF 72 RETROSPOT PAPER  DOILIES,6,2011-07-01 10:47:00,1.45,16889.0,United Kingdom,8.7
557324,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,2011-06-20 09:41:00,0.83,,United Kingdom,0.83
539595,22379,RECYCLING BAG RETROSPOT,1,2010-12-20 13:43:00,4.21,,United Kingdom,4.21
540146,22134,LADLE LOVE HEART RED,12,2011-05-01 10:51:00,0.42,15002.0,United Kingdom,5.04
560504,22908,PACK OF 20 NAPKINS RED APPLES,24,2011-07-19 11:47:00,0.85,13081.0,United Kingdom,20.4
576617,82551,LAUNDry 15C MEtal SIGn,2,2011-11-15 16:57:00,2.46,,United Kingdom,4.92
557474,22053,EMPIRE DESIGN ROSETTE,10,2011-06-20 13:29:00,1.25,12432.0,Norway,12.5
545901,22496,SET OF 2 ROUND TINS DUTCH CHEESE,2,2011-03-07 17:52:00,2.95,15834.0,United Kingdom,5.9
579516,23426,METAL SIIGN DROP YOUR PANTS,1,2011-11-29 17:52:00,2.89,17841.0,United Kingdom,2.89
577479,22317,FIVE CATS HANG,6,2011-11-20 11:34:00,2.95,14911.0,EIRE,17.700000000000003
549251,22383,LUNCH BAG SUKI DESIGN,3,2011-07-04 12:16:00,1.65,14449.0,United Kingdom,4.949999999999999
565232,22204,MILK PAN BLUE POLKADOT,1,2011-09-02 09:30:00,7.46,,United Kingdom,7.46
547902,22980,PANTRY SCUBBING BRUSH,1,2011-03-28 11:58:00,1.65,17765.0,United Kingdom,1.65
544211,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-02-17 11:05:00,0.85,13018.0,United Kingdom,10.2
556447,20984,12 PENCILS TALL TUBE POSY,24,2011-10-06 15:37:00,0.29,15632.0,United Kingdom,6.959999999999999
570871,51014C,FEATHER PEN COAL BLACK,1,2011-12-10 16:36:00,0.83,,United Kingdom,0.83
556108,21508,VINTAGE KID DOLLY CARD,1,2011-08-06 17:59:00,0.83,,United Kingdom,0.83
561515,47566,PARTY BUNTING,23,2011-07-27 15:16:00,5.79,,United Kingdom,133.17
538156,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-12-09 16:53:00,3.75,15555.0,United Kingdom,7.5
546008,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1,2011-08-03 15:43:00,3.29,,United Kingdom,3.29
578827,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-11-25 14:25:00,13.29,,United Kingdom,13.29
566169,84660A,WHITE STITCHED WALL CLOCK,20,2011-09-09 12:09:00,0.79,14414.0,United Kingdom,15.8
559812,23323,WHITE WICKER STAR,5,2011-07-12 15:29:00,2.1,15051.0,United Kingdom,10.5
544928,85116,BLACK CANDELABRA T-LIGHT HOLDER,7,2011-02-24 18:07:00,1.63,,United Kingdom,11.41
558232,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-06-27 14:30:00,1.25,17841.0,United Kingdom,1.25
545698,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-06-03 14:44:00,1.95,15572.0,United Kingdom,1.95
569374,23368,SET 12 COLOUR PENCILS DOLLY GIRL,1,2011-03-10 16:14:00,1.25,,United Kingdom,1.25
564856,20767,BLUE PAISLEY JOURNAL,36,2011-08-31 09:11:00,2.1,12477.0,Germany,75.60000000000001
575336,23582,VINTAGE DOILY JUMBO BAG RED,2,2011-11-09 13:58:00,2.08,14968.0,United Kingdom,4.16
537441,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-12-06 17:26:00,3.75,13564.0,United Kingdom,11.25
567484,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-09-20 13:52:00,8.5,17340.0,United Kingdom,17.0
568574,84991,60 TEATIME FAIRY CAKE CASES,24,2011-09-28 09:15:00,0.55,13862.0,United Kingdom,13.2
557872,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-06-23 12:42:00,0.55,14911.0,EIRE,13.2
565919,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-07-09 16:48:00,10.79,,United Kingdom,10.79
559807,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,2011-12-07 14:48:00,1.25,17841.0,United Kingdom,1.25
539739,22311,OFFICE MUG WARMER BLACK SILVER,2,2010-12-21 15:19:00,8.47,,United Kingdom,16.94
543984,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-02-15 09:35:00,8.5,15601.0,United Kingdom,17.0
574914,21001,ROSE DU Sud WASHBAG,1,2011-11-07 16:16:00,5.95,17109.0,United Kingdom,5.95
567662,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-09-21 15:12:00,2.1,17758.0,United Kingdom,12.6
549833,21171,BATHROOM METAL SIGN,12,2011-12-04 13:19:00,1.45,13458.0,United Kingdom,17.4
555842,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-06 12:54:00,12.75,17874.0,United Kingdom,38.25
573280,40001,WHITE BAMBOO RIBS LAMPSHADE,12,2011-10-28 13:42:00,0.85,14221.0,United Kingdom,10.2
564221,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-08-24 09:36:00,7.46,,United Kingdom,7.46
551293,20654,FIRST CLASS LUGGAGE TAG,12,2011-04-27 14:28:00,1.06,14298.0,United Kingdom,12.72
540995,85127,SMALL SQUARE CUT GLASS CANDLESTICK,34,2011-01-13 09:30:00,3.29,,United Kingdom,111.86
574328,21495,SKULL,25,2011-04-11 09:05:00,0.42,13081.0,United Kingdom,10.5
566221,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,2011-09-09 16:13:00,1.63,,United Kingdom,1.63
578347,21239,PINK P,1,2011-11-24 09:26:00,1.63,,United Kingdom,1.63
562772,22607,WOODEN ROUNDERS GARDEN SET,2,2011-09-08 12:07:00,9.95,13097.0,United Kingdom,19.9
562560,22750,FELTCRAFT PRINCESSES LOLA DOLL,2,2011-08-05 17:12:00,3.75,14156.0,EIRE,7.5
550214,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,2011-04-15 10:43:00,4.13,,United Kingdom,8.26
566204,21499,BLUE POLKADOT WRAP,25,2011-09-09 14:58:00,0.42,14628.0,United Kingdom,10.5
544341,22427,ENAMEL FLOWER JUG CREAM,3,2011-02-18 09:43:00,5.95,13012.0,United Kingdom,17.85
540551,22247,B,9,2011-10-01 09:43:00,0.81,,United Kingdom,7.290000000000001
558533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-30 11:49:00,2.95,16717.0,United Kingdom,17.700000000000003
577106,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-11-17 17:18:00,0.85,14456.0,United Kingdom,2.55
548163,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-03-29 13:43:00,2.46,,United Kingdom,2.46
562201,48194,"DOORMAT HEARTS

I have removed all the special characters from the input text, leaving only letters, numbers, and standard whitespace. The sp",1,2011-03-08 12:31:00,7.95,14527.0,United Kingdom,7.95
559337,21329,DINOSAURS  WRITING SET,6,2011-07-07 16:27:00,0.83,,United Kingdom,4.98
564974,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-08-31 15:32:00,2.46,,United Kingdom,2.46
563565,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-08-17 14:22:00,4.15,17338.0,United Kingdom,12.45
542102,21355,TOAST ITS - I LOVE YOU,12,2011-01-25 13:26:00,1.25,12744.0,Singapore,15.0
C549253,22466,FAIRY TALE COTTAGE NIGHTLIGHT,-1,2011-07-04 12:20:00,1.95,12408.0,Belgium,-1.95
550802,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-20 15:21:00,12.75,17120.0,United Kingdom,25.5
578045,79161A,ST GEORGE SET OF 10 PARTY LIGHTS,1,2011-11-22 14:43:00,2.95,17297.0,United Kingdom,2.95
552695,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-05-10 15:31:00,1.45,16320.0,Unspecified,17.4
569491,20725,LUNCH BAG RED RETROSPOT,2,2011-10-04 13:25:00,1.65,14056.0,United Kingdom,3.3
581310,23552,BICYCLE PUNCTURE REPAIR KIT,2,2011-12-08 11:43:00,2.08,16442.0,United Kingdom,4.16
540023,20726,LUNCH BAG WOODLAND,1,2011-04-01 12:58:00,1.65,15039.0,United Kingdom,1.65
580612,21253,SET OF PICTURE FRAME  STICKERS,1,2011-12-05 11:58:00,5.79,,United Kingdom,5.79
561051,15056BL,EDWARDIAN PARASOL BLACK,120,2011-07-24 13:11:00,4.95,16684.0,United Kingdom,594.0
550474,21174,POTTERING IN THE SHED METAL SIGN,1,2011-04-18 13:58:00,4.13,,United Kingdom,4.13
564367,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-08-25 09:18:00,4.95,12712.0,Germany,14.85
540826,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-11-01 14:00:00,1.95,13102.0,United Kingdom,19.5
552469,22037,ROBOT BIRTHDAY CARD,12,2011-05-09 15:34:00,0.42,12867.0,United Kingdom,5.04
555017,22829,SWEE THEART WIRE WA LL TIDY,3,2011-05-31 11:14:00,9.95,16801.0,United Kingdom,29.85
550474,85194L,HANGING SPRING FLOWER EGG LARGE,1,2011-04-18 13:58:00,1.63,,United Kingdom,1.63
578347,21877,HOME SWEET HOME MUG,1,2011-11-24 09:26:00,3.29,,United Kingdom,3.29
566985,82578,"KITCHEN METAL SIGN

I have removed all special characters from the input text, leaving only letters, numbers, and standard",1,2011-09-16 10:42:00,1.25,,United Kingdom,1.25
559715,16236,KITTY PENCIL ERASERS,28,2011-12-07 10:47:00,0.21,14132.0,United Kingdom,5.88
552964,22855,FINE WICKER HEART,12,2011-05-12 13:05:00,1.25,16057.0,United Kingdom,15.0
576554,21156,RETROSPOT CHILDRENS APRON,8,2011-11-15 12:57:00,1.95,13066.0,United Kingdom,15.6
573174,22563,HAPPY STENCIL CRAFT,1,2011-10-28 10:25:00,1.25,,United Kingdom,1.25
559864,23188,VINTAGE  2 METER FOLDING RULER,12,2011-07-13 10:38:00,1.65,14916.0,United Kingdom,19.8
575989,23526,DOG LICENSE WALL ART,2,2011-11-13 14:20:00,5.95,14698.0,United Kingdom,11.9
565235,22815,CARD PSYCHEDELIC APPLES,12,2011-02-09 09:43:00,0.42,13418.0,United Kingdom,5.04
574587,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-06-11 10:29:00,2.08,14936.0,Channel Islands,20.8
555149,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,1,2011-05-31 15:49:00,10.79,,United Kingdom,10.79
572552,21123,SET/10 IVORY POLKADOT PARTY CANDLES,5,2011-10-24 17:07:00,0.83,14096.0,United Kingdom,4.15
559907,23201,"JUMBO BAG ALPHABET

I have removed all special characters from the input text, leaving only letters, numbers, and standard whites",10,2011-07-13 13:37:00,2.08,12766.0,Portugal,20.8
536676,84846A,SCENTED CANDLE IN DIGITALIS TIN,6,2010-12-02 12:18:00,2.1,16752.0,United Kingdom,12.6
546154,62018,SOMBRERO,400,2011-10-03 07:43:00,1.25,13953.0,United Kingdom,500.0
544191,22087,PAPER BUNTING WHITE LACE,12,2011-02-16 16:57:00,2.95,13089.0,United Kingdom,35.400000000000006
554999,20718,RED RESTROSPECT SHOPPER BAG,2,2011-05-29 15:44:00,1.25,15547.0,United Kingdom,2.5
551507,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-04-28 18:11:00,1.65,18272.0,United Kingdom,19.8
556876,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-06-15 11:56:00,1.65,16241.0,United Kingdom,1.65
551007,22501,PICNIC BASKET WICKER LARGE,1,2011-04-26 09:49:00,20.79,,United Kingdom,20.79
539738,22813,PACK 3 BOXES BIRD PANNETONE,1,2010-12-21 15:19:00,4.21,,United Kingdom,4.21
556910,22121,NOEL WOODEN BLOCK LETTERS,2,2011-06-15 13:25:00,5.95,12748.0,United Kingdom,11.9
554376,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-05-24 11:31:00,3.95,15719.0,United Kingdom,7.9
543306,22433,WATERING CAN GREEN DINOSAUR,1,2011-07-02 11:56:00,1.95,16686.0,United Kingdom,1.95
565207,85014A,BLACK BLUE POLKADOT UMBRELLA,2,2011-09-01 16:46:00,5.95,16764.0,United Kingdom,11.9
537459,22553,PLASTERS IN TIN SKULLS,12,2010-12-07 09:57:00,1.65,17470.0,United Kingdom,19.8
560284,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-07-18 09:15:00,0.65,13705.0,United Kingdom,10.4
551284,20724,RED RETROSPECT CHARLOTTE BAAG,6,2011-04-27 14:05:00,0.85,15005.0,United Kingdom,5.1
578811,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-25 13:28:00,1.95,12438.0,Norway,15.6
575493,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-10-11 08:39:00,8.5,18210.0,United Kingdom,34.0
573903,23301,GARDENERS KNEELING PAD KEEP CALM,16,2011-01-11 14:51:00,1.65,14667.0,United Kingdom,26.4
568898,21519,GIN  TONIC DIET GREETING CARD,12,2011-09-29 13:17:00,0.42,13354.0,United Kingdom,5.04
544940,22960,JAM,6,2011-02-25 10:19:00,4.25,16592.0,United Kingdom,25.5
572301,82552,WASHROOM METAL SIGN,2,2011-10-23 14:41:00,1.45,16794.0,United Kingdom,2.9
555896,22440,BALLOON WATER BOMB PACK OF 35,10,2011-06-07 16:04:00,0.42,15640.0,United Kingdom,4.2
537623,22941,CHRISTMAS LIGHTS 10 REINDEER,3,2010-12-07 14:31:00,8.5,15858.0,United Kingdom,25.5
537955,22896,PEG BAG APPLES DESIGN,2,2010-12-09 11:28:00,2.55,16782.0,United Kingdom,5.1
551399,20622,VIP PASSPORT COVE R,4,2011-04-28 13:17:00,2.1,17874.0,United Kingdom,8.4
578620,22867,HAND WARMER BIRD DESIGN,1,2011-11-24 15:21:00,2.1,17247.0,United Kingdom,2.1
577500,22699,ROSES REGENCY TEACUP AND SAUCER,1,2011-11-20 12:30:00,2.95,14052.0,United Kingdom,2.95
560434,22348,TEA BAG PLATE RED RETROSPOT,1,2011-07-18 15:56:00,1.63,,United Kingdom,1.63
549843,22383,LUNCH BAG SUKI  DESIGN,20,2011-12-04 14:04:00,1.65,13157.0,United Kingdom,33.0
